partner_country,period,net_weight,usd_value
Dominican Rep.,201102,130,1221
Dominican Rep.,201104,250,1250
Dominican Rep.,201105,18000,98911
Ecuador,201001,21740,6002
Ecuador,201003,550,69619
Ecuador,201101,50,12200
Ecuador,201102,130,27019
Ecuador,201103,343,83596
Ecuador,201104,8100,146683
Ecuador,201105,800,58332
Ecuador,201106,21500,9876
Egypt,201001,21740,21798648
Egypt,201002,6569,22429083
Egypt,201003,550,21470649
Egypt,201101,4444492,11950036
Egypt,201102,5218473,17398339
Egypt,201103,6894412,21034566
Egypt,201104,9196654,27405804
Egypt,201105,5817148,17297942
Egypt,201106,7469134,27898531
El Salvador,201101,3245,5814
El Salvador,201102,1119,2149
Estonia,201105,10,301
Ethiopia,201001,21740,4020203
Ethiopia,201002,6569,4713808
Ethiopia,201003,550,5314310
Ethiopia,201101,3246901,4917169
Ethiopia,201102,1528218,2978156
Ethiopia,201103,947393,2805916
Ethiopia,201104,1728676,4189109
Ethiopia,201105,1620318,3889256
Ethiopia,201106,2900717,5968644
Finland,201001,21740,1413437
Finland,201002,6569,2709480
Finland,201003,550,2511591
Finland,201101,359872,616712
Finland,201102,540378,1345265
Finland,201103,245062,596069
Finland,201104,206989,801137
Finland,201105,442591,3001558
Finland,201106,345165,1587886
France,201001,21740,3420151
France,201002,6569,3906909
France,201003,550,6164640
France,201101,3104081,5133869
France,201102,3805457,6169864
France,201103,4757503,6946560
France,201104,4060270,6699077
France,201105,3711162,6334277
France,201106,3347721,5370691
Georgia,201101,19895,203018
Georgia,201102,46325,118707
Georgia,201103,729,3683
Georgia,201104,30,194
Georgia,201106,13600,20592
Germany,201001,21740,7233365
Germany,201002,6569,8377953
Germany,201003,550,9561758
Germany,201101,2686940,7951382
Germany,201102,3220941,9109411
Germany,201103,3056186,7898516
Germany,201104,2417875,6299157
Germany,201105,3398529,8658903
Germany,201106,2204739,5577804
Greece,201001,21740,375310
Greece,201002,6569,70455
Greece,201003,550,37085
Greece,201101,37294,107111
Greece,201102,11340,8477
Greece,201103,383406,356199
Greece,201104,891228,771013
Greece,201105,148662,134597
Greece,201106,82406,198997
Guatemala,201003,550,61008
Guatemala,201101,2634,179889
Guatemala,201105,15,538
Guatemala,201106,40,82014
Hungary,201001,21740,69692
Hungary,201002,6569,49931
Hungary,201003,550,96469
Hungary,201101,4316,39830
Hungary,201102,2786,37272
Hungary,201103,2757,43894
Hungary,201104,10183,54462
Hungary,201105,648,14674
Hungary,201106,1348,12381
Iceland,201104,200,14
India,201001,21740,9829267
India,201002,6569,9630370
India,201003,550,6925474
India,201101,13327168,5744600
India,201102,15948913,7331002
India,201103,33703752,11754330
India,201104,22543870,7255034
India,201105,17836015,7017897
India,201106,22993035,8322268
Indonesia,201001,21740,1273162
Indonesia,201002,6569,1767199
Indonesia,201003,550,1316494
Indonesia,201101,2119072,1526622
Indonesia,201102,1799397,1844713
Indonesia,201103,12349870,4784782
Indonesia,201104,3184006,1363352
Indonesia,201105,1926604,2370902
Indonesia,201106,10084009,2818820
Ireland,201001,21740,2010483
Ireland,201002,6569,679345
Ireland,201003,550,1341674
Ireland,201101,209301,717934
Ireland,201102,162164,657029
Ireland,201103,396975,1786492
Ireland,201104,341923,990042
Ireland,201105,340153,947437
Ireland,201106,143914,369473
Israel,201001,21740,1359701
Israel,201002,6569,779480
Israel,201003,550,1166798
Israel,201101,710850,1736136
Israel,201102,487269,865860
Israel,201103,402990,941114
Israel,201104,544644,1186336
Israel,201105,574709,2008932
Israel,201106,725829,975535
Italy,201001,21740,3350910
Italy,201002,6569,3084859
Italy,201003,550,3743996
Italy,201101,1296905,3588490
Italy,201102,2121643,4323043
Italy,201103,17286737,17070404
Italy,201104,1281877,3765975
Italy,201105,21295768,10529350
Italy,201106,1277901,3158257
Japan,201001,21740,2543956
Japan,201002,6569,1565475
Japan,201003,550,2618862
Japan,201101,305585,1414971
Japan,201102,530556,3299547
Japan,201103,603045,2103209
Japan,201104,362071,1673835
Japan,201105,190547,921786
Japan,201106,315395,1393954
Jordan,201001,21740,187557
Jordan,201002,6569,226384
Jordan,201003,550,24554
Jordan,201101,19658,99187
Jordan,201102,2154,16146
Jordan,201103,211057,390625
Jordan,201104,53899,86183
Jordan,201105,65244,199012
Jordan,201106,84711,121796
Kazakhstan,201001,21740,3288548
Kazakhstan,201002,6569,3129294
Kazakhstan,201003,550,2654740
Kazakhstan,201101,1250159,4468598
Kazakhstan,201102,1164149,4490806
Kazakhstan,201103,1489978,5304400
Kazakhstan,201104,918930,3118797
Kazakhstan,201105,842048,2725807
Kazakhstan,201106,1100150,3385516
Kyrgyzstan,201101,290,3609
Kyrgyzstan,201102,468,2811
Kyrgyzstan,201103,327,2184
Kyrgyzstan,201104,24100,73531
Kyrgyzstan,201105,24694,94183
Kyrgyzstan,201106,25590,84943
Latvia,201001,21740,2654
Latvia,201002,6569,3398
Latvia,201003,550,22254
Latvia,201101,3710,23646
Latvia,201102,4990,36966
Latvia,201103,6450,56664
Latvia,201104,2650,17643
Latvia,201105,1250,13289
Latvia,201106,2850,16303
Lithuania,201001,21740,2526
Lithuania,201002,6569,28434
Lithuania,201003,550,139093
